"OTU","Size","kingdom","phylum","class","order","family","genus"
"Otu27776",3,"Bacteria","Acidobacteria","Acidobacteriia","Subgroup_2","Subgroup_2_fa","Subgroup_2_ge"
"Otu27777",3,"Bacteria","WPS-2","WPS-2_cl","WPS-2_or","WPS-2_fa","WPS-2_ge"
"Otu27781",4,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Schlesneriaceae","Schlesneria"
"Otu27784",3,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","Polyangiaceae_unclassified"
"Otu27785",3,"Bacteria","FBP","FBP_cl","FBP_or","FBP_fa","FBP_ge"
"Otu27787",4,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Haliangiaceae","Haliangium"
"Otu27788",6,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiaceae_1","Fonticella"
"Otu27789",4,"Bacteria","Elusimicrobia","Elusimicrobia","Lineage_IV","Lineage_IV_fa","Lineage_IV_ge"
"Otu27790",4,"Bacteria","Patescibacteria","Parcubacteria","Parcubacteria_or","Parcubacteria_fa","Parcubacteria_ge"
"Otu27791",5,"Archaea","Archaea_unclassified","Archaea_unclassified","Archaea_unclassified","Archaea_unclassified","Archaea_unclassified"
"Otu27795",3,"Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu27799",5,"Bacteria","Chloroflexi","Anaerolineae","RBG-13-54-9","RBG-13-54-9_fa","RBG-13-54-9_ge"
"Otu27800",3,"Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified"
"Otu27801",3,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"Otu27803",3,"Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae_(Subgroup_3)","Candidatus_Solibacter"
"Otu27804",4,"Bacteria","Cyanobacteria","Sericytochromatia","Sericytochromatia_or","Sericytochromatia_fa","Sericytochromatia_ge"
"Otu27806",3,"Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","Oligoflexaceae","Oligoflexaceae_unclassified"
"Otu27807",10,"Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured"
"Otu27808",13,"Bacteria","Cyanobacteria","Oxyphotobacteria","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified","Oxyphotobacteria_unclassified"
"Otu27809",4,"Bacteria","Acidobacteria","Acidobacteriia","Subgroup_2","Subgroup_2_fa","Subgroup_2_ge"
"Otu27812",5,"Bacteria","Actinobacteria","Thermoleophilia","Gaiellales","Gaiellales_unclassified","Gaiellales_unclassified"
"Otu27813",5,"Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu27815",3,"Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","Ktedonobacteraceae_unclassified"
"Otu27816",6,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Terrimicrobiaceae","Terrimicrobium"
"Otu27818",6,"Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured"
"Otu27821",18,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Polyangiaceae","uncultured"
"Otu27823",17,"Bacteria","Actinobacteria","Actinobacteria","Frankiales","Frankiaceae","Jatrophihabitans"
"Otu27826",7,"Bacteria","Bacteroidetes","Ignavibacteria","Ignavibacteriales","Ignavibacteriaceae","Ignavibacterium"
"Otu27831",3,"Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","Oligoflexaceae","Silvanigrella"
"Otu27832",7,"Bacteria","Chlamydiae","Chlamydiae","Chlamydiales","Simkaniaceae","Simkaniaceae_unclassified"
"Otu27833",6,"Bacteria","GAL15","GAL15_cl","GAL15_or","GAL15_fa","GAL15_ge"
"Otu27838",3,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","uncultured"
"Otu27839",8,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Rubinisphaeraceae","Rubinisphaeraceae_unclassified"
"Otu27840",3,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodovibrionales","Rhodovibrionales_unclassified","Rhodovibrionales_unclassified"
"Otu27841",4,"Bacteria","Actinobacteria","Acidimicrobiia","Actinomarinales","uncultured","uncultured_ge"
"Otu27844",4,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","Rubidimonas"
"Otu27846",14,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacterales_unclassified","Chthoniobacterales_unclassified"
"Otu27848",3,"Bacteria","Poribacteria","Poribacteria_cl","Poribacteria_or","Poribacteria_fa","Poribacteria_ge"
"Otu27849",5,"Bacteria","Acidobacteria","Subgroup_21","Subgroup_21_or","Subgroup_21_fa","Subgroup_21_ge"
"Otu27852",6,"Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified"
"Otu27853",6,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"Otu27855",10,"Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Xenococcaceae","Xenococcus_PCC-7305"
"Otu27856",12,"Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified"
"Otu27859",8,"Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured"
"Otu27861",4,"Bacteria","Planctomycetes","OM190","OM190_or","OM190_fa","OM190_ge"
"Otu27862",7,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Cellvibrionaceae","uncultured"
"Otu27868",3,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Amoebophilaceae","Candidatus_Amoebophilus"
"Otu27869",4,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidia_unclassified","Bacteroidia_unclassified","Bacteroidia_unclassified"
"Otu27873",7,"Bacteria","Proteobacteria","Alphaproteobacteria","Micavibrionales","Micavibrionaceae","uncultured"
"Otu27874",7,"Bacteria","Firmicutes","Clostridia","Clostridiales","Clostridiales_unclassified","Clostridiales_unclassified"
"Otu27875",10,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobacteraceae","Desulfobacteraceae_unclassified"
"Otu27877",3,"Bacteria","Planctomycetes","OM190","OM190_or","OM190_fa","OM190_ge"
"Otu27879",6,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Sandaracinaceae","Sandaracinaceae_unclassified"
"Otu27880",4,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Planctomycetales_unclassified","Planctomycetales_unclassified"
"Otu27882",17,"Bacteria","Proteobacteria","Gammaproteobacteria","Arenicellales","Arenicellaceae","uncultured"
"Otu27885",19,"Bacteria","Proteobacteria","Alphaproteobacteria","Sphingomonadales","Sphingomonadaceae","Erythrobacter"
"Otu27886",9,"Bacteria","Cyanobacteria","Oxyphotobacteria","Phormidesmiales","Phormidesmiaceae","Phormidesmis_ANT.LACV5.1"
"Otu27887",6,"Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellulaceae_unclassified"
"Otu27889",6,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Flammeovirgaceae","Flexithrix"
"Otu27890",9,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidia_unclassified","Bacteroidia_unclassified","Bacteroidia_unclassified"
"Otu27891",16,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"Otu27892",10,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcales_unclassified","Myxococcales_unclassified"
"Otu27893",5,"Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Rhodopirellula"
"Otu27894",10,"Bacteria","Proteobacteria","Alphaproteobacteria","Rickettsiales","Rickettsiaceae","Candidatus_Megaira"
"Otu27895",7,"Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Phormidiaceae","Trichodesmium_IMS101"
"Otu27896",7,"Bacteria","Proteobacteria","Gammaproteobacteria","Alteromonadales","Alteromonadaceae","Alteromonadaceae_unclassified"
"Otu27897",12,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_unclassified","Rhizobiales_unclassified"
"Otu27899",7,"Bacteria","Bacteroidetes","Bacteroidia","Chitinophagales","Saprospiraceae","uncultured"
"Otu27900",7,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","uncultured"
"Otu27901",3,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"Otu27903",6,"Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified"
"Otu27904",7,"Bacteria","Proteobacteria","Deltaproteobacteria","Bdellovibrionales","Bacteriovoracaceae","Bacteriovoracaceae_unclassified"
"Otu27906",4,"Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","SM1A02"
"Otu27907",3,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Desulfobulbaceae_unclassified"
"Otu27908",6,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Algitalea"
"Otu27910",3,"Bacteria","Proteobacteria","Deltaproteobacteria","NB1-j","NB1-j_fa","NB1-j_ge"
"Otu27911",5,"Bacteria","Proteobacteria","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified","Proteobacteria_unclassified"
"Otu27912",3,"Bacteria","Proteobacteria","Gammaproteobacteria","Cellvibrionales","Porticoccaceae","C1-B045"
"Otu27914",5,"Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified"
"Otu27915",9,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Gimesiaceae","uncultured"
"Otu27916",3,"Bacteria","Planctomycetes","028H05-P-BN-P5","028H05-P-BN-P5_or","028H05-P-BN-P5_fa","028H05-P-BN-P5_ge"
"Otu27917",6,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"Otu27919",10,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Cyclobacteriaceae","Fulvivirga"
"Otu27920",8,"Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Rubripirellula"
"Otu27921",12,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Gimesiaceae","Gimesia"
"Otu27925",5,"Bacteria","Proteobacteria","Gammaproteobacteria","KI89A_clade","KI89A_clade_fa","KI89A_clade_ge"
"Otu27928",3,"Bacteria","Nitrospinae","P9X2b3D02","P9X2b3D02_or","P9X2b3D02_fa","P9X2b3D02_ge"
"Otu27929",21,"Bacteria","Proteobacteria","Alphaproteobacteria","Micropepsales","Micropepsaceae","uncultured"
"Otu27930",4,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae_ge"
"Otu27931",5,"Bacteria","Planctomycetes","Planctomycetacia","Isosphaerales","Isosphaeraceae","uncultured"
"Otu27935",4,"Bacteria","Actinobacteria","Actinobacteria","Catenulisporales","Catenulisporaceae","Catenulispora"
"Otu27936",12,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Chthoniobacterales","Chthoniobacteraceae","Chthoniobacter"
"Otu27939",4,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidia_unclassified","Bacteroidia_unclassified","Bacteroidia_unclassified"
"Otu27940",7,"Bacteria","Proteobacteria","Deltaproteobacteria","Deltaproteobacteria_unclassified","Deltaproteobacteria_unclassified","Deltaproteobacteria_unclassified"
"Otu27941",3,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodobacterales","Rhodobacteraceae","Rhodobacteraceae_unclassified"
"Otu27942",11,"Bacteria","Actinobacteria","Actinobacteria","Actinobacteria_unclassified","Actinobacteria_unclassified","Actinobacteria_unclassified"
"Otu27943",16,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","Methyloligellaceae_unclassified"
"Otu27944",18,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Rhizobiales_Incertae_Sedis","Bauldia"
"Otu27945",4,"Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu27946",5,"Bacteria","Cyanobacteria","Oxyphotobacteria","Nostocales","Phormidiaceae","Trichodesmium_IMS101"
"Otu27948",12,"Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","uncultured"
"Otu27949",7,"Bacteria","Rokubacteria","NC10","Rokubacteriales","Rokubacteriales_fa","Rokubacteriales_ge"
"Otu27951",5,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","Rubinisphaeraceae","SH-PL14"
"Otu27952",3,"Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","Candidatus_Entotheonella"
"Otu27954",4,"Bacteria","Proteobacteria","Deltaproteobacteria","NB1-j","NB1-j_fa","NB1-j_ge"
"Otu27955",4,"Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu27957",8,"Bacteria","Bacteroidetes","Bacteroidia","Cytophagales","Microscillaceae","uncultured"
"Otu27958",7,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Muricauda"
"Otu27960",4,"Bacteria","Planctomycetes","Planctomycetacia","Planctomycetales","uncultured","uncultured_ge"
"Otu27961",6,"Bacteria","Proteobacteria","Deltaproteobacteria","Oligoflexales","0319-6G20","0319-6G20_ge"
"Otu27963",6,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Pedosphaerales","Pedosphaeraceae","Pedosphaeraceae_ge"
"Otu27964",3,"Bacteria","Planctomycetes","Phycisphaerae","Tepidisphaerales","WD2101_soil_group","WD2101_soil_group_ge"
"Otu27967",3,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","SC-I-84","SC-I-84_ge"
"Otu27968",5,"Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Rhodopirellula"
"Otu27971",11,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiales","Rubritaleaceae","Rubritalea"
"Otu27973",6,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"Otu27979",4,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Methyloligellaceae","uncultured"
"Otu27981",8,"Bacteria","Proteobacteria","Deltaproteobacteria","NB1-j","NB1-j_fa","NB1-j_ge"
"Otu27982",5,"Archaea","Euryarchaeota","Thermoplasmata","Marine_Group_II","Marine_Group_II_fa","Marine_Group_II_ge"
"Otu27983",5,"Bacteria","Proteobacteria","Alphaproteobacteria","Parvibaculales","OCS116_clade","OCS116_clade_ge"
"Otu27984",3,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","NS7_marine_group","NS7_marine_group_ge"
"Otu27985",8,"Bacteria","Proteobacteria","Gammaproteobacteria","Oceanospirillales","Endozoicomonadaceae","Endozoicomonas"
"Otu27987",4,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Eel-36e1D6","Eel-36e1D6_ge"
"Otu27988",3,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"Otu27989",3,"Bacteria","Acidobacteria","Blastocatellia_(Subgroup_4)","Blastocatellales","Blastocatellaceae","Blastocatella"
"Otu27991",7,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidia_unclassified","Bacteroidia_unclassified","Bacteroidia_unclassified"
"Otu27994",4,"Bacteria","Chloroflexi","Anaerolineae","SBR1031","A4b","A4b_ge"
"Otu27996",5,"Bacteria","Acidobacteria","Acidobacteria_unclassified","Acidobacteria_unclassified","Acidobacteria_unclassified","Acidobacteria_unclassified"
"Otu27997",3,"Bacteria","Proteobacteria","Alphaproteobacteria","Caulobacterales","Parvularculaceae","Parvularculaceae_unclassified"
"Otu28000",5,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidia_unclassified","Bacteroidia_unclassified","Bacteroidia_unclassified"
"Otu28001",12,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfobacterales","Desulfobulbaceae","Candidatus_Electronema"
"Otu28003",4,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidetes_BD2-2","Bacteroidetes_BD2-2_ge"
"Otu28006",6,"Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","Pirellulaceae_unclassified"
"Otu28007",7,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_Incertae_Sedis","Unknown_Family","uncultured"
"Otu28008",3,"Bacteria","Actinobacteria","Acidimicrobiia","Microtrichales","Microtrichaceae","Sva0996_marine_group"
"Otu28009",3,"Bacteria","Bacteroidetes","Bacteroidia","Flavobacteriales","Flavobacteriaceae","Aquimarina"
"Otu28010",5,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhodovibrionales","Kiloniellaceae","Kiloniellaceae_unclassified"
"Otu28011",5,"Bacteria","Entotheonellaeota","Entotheonellia","Entotheonellales","Entotheonellaceae","Entotheonellaceae_ge"
"Otu28012",4,"Bacteria","Proteobacteria","Gammaproteobacteria","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified","Gammaproteobacteria_unclassified"
"Otu28014",7,"Bacteria","Chloroflexi","Ktedonobacteria","Ktedonobacterales","Ktedonobacteraceae","Ktedonobacteraceae_unclassified"
"Otu28015",14,"Bacteria","Proteobacteria","Alphaproteobacteria","Rhizobiales","Beijerinckiaceae","Psychroglaciecola"
"Otu28017",7,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Prolixibacteraceae","Prolixibacteraceae_unclassified"
"Otu28021",4,"Bacteria","Acidobacteria","Acidobacteriia","Solibacterales","Solibacteraceae_(Subgroup_3)","PAUC26f"
"Otu28024",3,"Bacteria","Planctomycetes","Planctomycetacia","Gemmatales","Gemmataceae","Gemmataceae_unclassified"
"Otu28026",5,"Bacteria","Planctomycetes","Planctomycetacia","Pirellulales","Pirellulaceae","uncultured"
"Otu28027",5,"Bacteria","Armatimonadetes","Fimbriimonadia","Fimbriimonadales","Fimbriimonadaceae","Fimbriimonadaceae_ge"
"Otu28028",7,"Bacteria","Proteobacteria","Alphaproteobacteria","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified","Alphaproteobacteria_unclassified"
"Otu28029",4,"Bacteria","Chloroflexi","Dehalococcoidia","S085","S085_fa","S085_ge"
"Otu28032",6,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","Sphingobacteriales_unclassified","Sphingobacteriales_unclassified"
"Otu28034",5,"Bacteria","Bacteroidetes","Bacteroidia","Sphingobacteriales","AKYH767","AKYH767_ge"
"Otu28036",6,"Bacteria","Dependentiae","Babeliae","Babeliales","Babeliales_unclassified","Babeliales_unclassified"
"Otu28038",8,"Bacteria","Proteobacteria","Gammaproteobacteria","Betaproteobacteriales","Chitinimonadaceae","Chitinimonas"
"Otu28039",5,"Bacteria","Spirochaetes","Spirochaetia","Spirochaetales","Spirochaetaceae","Sediminispirochaeta"
"Otu28041",3,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidales_unclassified","Bacteroidales_unclassified"
"Otu28043",5,"Bacteria","Proteobacteria","Deltaproteobacteria","Myxococcales","Myxococcales_unclassified","Myxococcales_unclassified"
"Otu28047",5,"Bacteria","Proteobacteria","Deltaproteobacteria","Desulfuromonadales","Desulfuromonadaceae","Malonomonas"
"Otu28049",5,"Bacteria","Zixibacteria","Zixibacteria_cl","Zixibacteria_or","Zixibacteria_fa","Zixibacteria_ge"
"Otu28050",5,"Bacteria","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified","Bacteria_unclassified"
"Otu28052",3,"Bacteria","Bacteroidetes","Bacteroidia","Bacteroidales","Bacteroidales_unclassified","Bacteroidales_unclassified"
"Otu28054",5,"Bacteria","Armatimonadetes","uncultured","uncultured_or","uncultured_fa","uncultured_ge"
"Otu28055",3,"Bacteria","Planctomycetes","Phycisphaerae","Phycisphaerales","Phycisphaeraceae","AKYG587"
"Otu28056",3,"Bacteria","Proteobacteria","Gammaproteobacteria","Vibrionales","Vibrionaceae","Vibrio"
"Otu28057",4,"Bacteria","Verrucomicrobia","Verrucomicrobiae","Verrucomicrobiae_unclassified","Verrucomicrobiae_unclassified","Verrucomicrobiae_unclassified"
